"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.06858 0.9211 0.9199 0.8042
0.06868 0.9265 0.9247 0.8078
0.06878 0.9283 0.9253 0.8210
0.06888 0.9386 0.9362 0.8276
0.06898 0.9529 0.9511 0.8894
0.06908 0.9409 0.9373 0.8222
0.06917 0.9440 0.9410 0.8240
0.06927 0.9457 0.9439 0.8246
0.06937 0.9439 0.9403 0.8222
0.06947 0.9205 0.9217 0.8174
0.06957 0.8990 0.9014 0.7959
0.06967 0.8570 0.8576 0.7874
0.06977 0.8648 0.8654 0.7910
0.06987 0.8690 0.8702 0.7856
0.06997 0.8690 0.8690 0.7851
0.07007 0.8966 0.8960 0.8174
0.07017 0.9055 0.9061 0.8300
0.07027 0.9217 0.9211 0.9289
0.07037 0.8954 0.8924 0.9554
0.07047 0.9181 0.9175 0.9721
0.07057 0.9619 0.9595 1.0567
0.07067 0.9728 0.9710 1.0448
0.07076 0.9715 0.9697 1.0453
0.07086 0.9733 0.9721 1.0459
0.07096 0.9757 0.9733 1.0447
0.07106 0.8666 0.8666 0.8175
0.07116 0.8762 0.8774 0.7724
0.07126 0.8822 0.8840 0.7526
0.07136 0.9085 0.9109 0.8240
0.07146 0.9212 0.9218 0.8205
0.07156 0.9301 0.9313 0.8234
0.07166 0.9463 0.9457 0.8162
0.07176 0.9553 0.9565 0.8264
0.07186 0.8660 0.8666 0.7359
0.07196 0.8684 0.8708 0.7004
0.07206 0.8714 0.8732 0.7214
0.07216 0.8720 0.8744 0.7035
0.07226 0.8762 0.8774 0.7262
0.07236 0.8792 0.8822 0.7196
0.07245 0.9403 0.9391 0.8906
0.07255 0.9320 0.9308 0.8205
0.07265 0.9307 0.9271 0.8198
0.07275 0.9367 0.9343 0.8192
0.07285 0.9343 0.9307 0.8192
0.07295 0.9416 0.9398 0.8348
0.07305 0.9577 0.9547 0.9541
0.07315 0.9679 0.9655 0.9583
0.07325 0.9349 0.9331 0.9931
0.07335 0.8912 0.8900 0.8456
0.07345 0.8948 0.8924 0.7616
0.07355 0.9409 0.9391 0.8366
0.07365 0.9716 0.9698 0.8564
0.07375 0.9361 0.9337 0.8156
0.07385 0.9253 0.9253 0.8066
0.07395 0.9295 0.9301 0.8198
0.07404 0.9296 0.9314 0.8354
0.07414 0.9325 0.9319 0.8246
0.07424 0.9301 0.9313 0.8384
0.07434 0.8804 0.8810 0.7982
0.07444 0.8894 0.8900 0.7899
0.07454 0.8912 0.8912 0.7982
0.07464 0.9151 0.9157 0.8078
0.07474 0.9187 0.9205 0.7994
0.07484 0.9248 0.9254 0.8043
0.07494 0.9235 0.9229 0.7916
0.07504 0.9289 0.9313 0.8300
0.07514 0.9326 0.9338 0.8288
0.07524 0.8672 0.8684 0.7220
0.07534 0.8732 0.8762 0.7472
0.07544 0.8798 0.8804 0.7520
0.07554 0.8984 0.8972 0.7965
0.07563 0.9193 0.9181 0.7916
0.07573 0.9247 0.9223 0.8012
0.07583 0.9781 0.9757 0.9091
0.07593 0.9668 0.9656 0.9500
0.07603 0.9571 0.9553 0.8258
0.07613 0.9295 0.9301 0.8684
0.07623 0.9517 0.9493 0.9499
0.07633 0.9416 0.9416 0.8390
0.07643 0.9499 0.9493 0.8204
0.07653 0.9697 0.9691 0.9601
0.07663 0.9656 0.9632 1.0574
0.07673 0.9679 0.9661 1.0579
0.07683 0.8834 0.8846 0.8594
0.07693 0.8654 0.8672 0.7886
0.07703 0.8744 0.8762 0.7881
0.07713 0.8804 0.8804 0.8060
0.07723 0.8834 0.8834 0.8090
0.07732 0.8822 0.8840 0.7994
0.07742 0.8852 0.8852 0.8037
0.07752 0.8894 0.8894 0.8150
0.07762 0.8876 0.8882 0.8066
0.07772 0.8930 0.8930 0.8234
0.07782 0.8918 0.8918 0.7767
0.07792 0.9157 0.9163 0.8192
0.07802 0.9085 0.9067 0.8348
0.07812 0.9092 0.9110 0.7965
0.07822 0.9199 0.9211 0.8138
0.07832 0.7892 0.7868 0.7484
0.07842 0.9229 0.9241 0.8096
0.07852 0.9350 0.9356 0.8043
0.07862 0.7226 0.7214 0.7136
0.07872 0.7946 0.7976 0.7556
0.07882 0.8750 0.8768 0.7298
0.07891 0.8978 0.8990 0.7755
0.07901 0.9205 0.9229 0.8168
0.07911 0.9277 0.9295 0.8174
0.07921 0.9277 0.9295 0.8300
0.07931 0.8960 0.8966 0.8127
0.07941 0.8618 0.8606 0.8024
0.07951 0.9499 0.9475 0.9919
0.07961 0.9386 0.9368 0.9326
0.07971 0.9487 0.9493 0.8750
0.07981 0.9313 0.9301 0.8282
0.07991 0.9049 0.9049 0.8054
0.08001 0.8996 0.8990 0.7893
0.08011 0.8534 0.8546 0.7172
0.08021 0.8570 0.8582 0.7388
0.08031 0.8684 0.8702 0.7442
0.08041 0.8732 0.8732 0.7245
0.08050 0.8696 0.8720 0.7022
0.08060 0.8702 0.8720 0.7178
0.08070 0.8708 0.8744 0.7022
0.08080 0.8882 0.8888 0.7575
0.08090 0.8978 0.8990 0.7646
0.08100 0.8732 0.8762 0.7016
0.08110 0.8756 0.8756 0.7473
0.08120 0.8762 0.8762 0.7724
0.08130 0.8810 0.8840 0.7130
0.08140 0.9007 0.9001 0.7760
0.08150 0.9272 0.9266 0.8270
0.08160 0.9253 0.9247 0.9349
0.08170 0.9247 0.9223 0.8096
0.08180 0.9367 0.9349 0.8198
0.08190 0.9428 0.9392 0.8258
0.08200 0.9655 0.9637 0.9559
0.08210 0.9631 0.9607 0.8432
0.08219 0.9661 0.9637 0.9127
0.08229 0.9470 0.9452 1.0556
0.08239 0.9601 0.9583 0.9937
0.08249 0.9799 0.9775 1.0105
0.08259 0.9752 0.9734 1.0076
0.08269 0.9769 0.9745 1.0105
0.08279 0.9181 0.9145 0.9277
0.08289 0.8516 0.8540 0.6975
0.08299 0.8588 0.8606 0.6933
0.08309 0.8576 0.8612 0.6957
0.08319 0.8648 0.8660 0.7172
0.08329 0.8666 0.8678 0.7190
0.08339 0.8720 0.8738 0.7425
0.08349 0.9097 0.9109 0.7910
0.08359 0.9559 0.9541 1.0447
0.08369 0.9613 0.9589 1.0471
0.08378 0.9638 0.9614 1.0484
0.08388 0.9649 0.9637 1.0531
0.08398 0.9721 0.9703 1.0321
0.08408 0.9206 0.9188 0.8061
0.08418 0.9259 0.9247 0.8108
0.08428 0.9445 0.9421 0.8408
0.08438 0.9463 0.9451 0.8912
0.08448 0.9410 0.9410 0.8246
0.08458 0.9697 0.9679 0.9487
0.08468 0.9271 0.9259 0.8312
0.08478 0.8510 0.8540 0.7904
0.08488 0.8558 0.8564 0.7887
0.08498 0.8582 0.8588 0.7886
0.08508 0.8594 0.8618 0.7916
0.08518 0.8558 0.8570 0.8036
0.08528 0.8588 0.8606 0.7965
0.08537 0.8624 0.8642 0.8000
0.08547 0.8696 0.8714 0.7904
0.08557 0.8612 0.8624 0.7917
0.08567 0.8636 0.8666 0.7958
0.08577 0.8660 0.8684 0.7946
0.08587 0.8810 0.8816 0.7844
0.08597 0.9032 0.9026 0.8073
0.08607 0.9103 0.9109 0.8144
0.08617 0.9265 0.9271 0.9205
0.08627 0.9379 0.9385 0.8210
0.08637 0.9272 0.9254 0.7977
0.08647 0.9301 0.9295 0.8174
0.08657 0.9319 0.9331 0.8294
0.08667 0.9379 0.9379 0.8270
0.08677 0.8864 0.8852 0.7839
0.08687 0.8852 0.8846 0.7928
0.08697 0.9409 0.9427 0.8366
0.08706 0.8924 0.8912 0.7995
0.08716 0.8918 0.8912 0.8060
0.08726 0.9451 0.9469 0.8324
0.08736 0.8930 0.8924 0.8054
0.08746 0.9494 0.9506 0.8588
0.08756 0.9127 0.9139 0.8270
0.08766 0.9163 0.9175 0.8144
0.08776 0.9451 0.9475 0.8282
0.08786 0.8720 0.8720 0.7407
0.08796 0.8816 0.8810 0.7628
0.08806 0.9067 0.9019 0.7868
0.08816 0.9313 0.9301 0.8804
0.08826 0.9074 0.9080 0.8061
0.08836 0.9241 0.9247 0.8162
0.08846 0.9307 0.9313 0.8042
0.08856 0.9398 0.9398 0.8109
0.08865 0.9433 0.9433 0.8126
0.08875 0.8522 0.8546 0.7046
0.08885 0.8486 0.8498 0.7088
0.08895 0.8612 0.8624 0.7275
0.08905 0.8870 0.8894 0.7874
0.08915 0.9361 0.9349 0.9667
0.08925 0.9457 0.9457 0.9739
0.08935 0.9356 0.9356 0.9164
0.08945 0.9067 0.9079 0.8318
0.08955 0.8828 0.8828 0.7838
0.08965 0.9181 0.9199 0.7868
0.08975 0.9380 0.9386 0.8426
0.08985 0.7166 0.7154 0.7022
0.08995 0.7292 0.7292 0.7232
0.09005 0.8468 0.8492 0.7575
0.09015 0.8510 0.8540 0.7772
0.09024 0.8264 0.8288 0.7742
0.09034 0.8894 0.8918 0.7592
0.09044 0.8978 0.8978 0.7455
0.09054 0.8726 0.8750 0.7004
0.09064 0.8750 0.8780 0.7274
0.09074 0.8774 0.8792 0.7268
0.09084 0.8846 0.8852 0.7929
0.09094 0.8840 0.8864 0.7820
0.09104 0.8864 0.8900 0.7226
0.09114 0.8984 0.8996 0.7532
0.09124 0.9182 0.9176 0.8252
0.09134 0.9235 0.9247 0.8210
0.09144 0.9355 0.9373 0.8282
0.09154 0.9362 0.9356 0.8199
0.09164 0.9415 0.9427 0.8192
0.09174 0.9523 0.9517 0.8252
0.09184 0.9655 0.9661 0.8312
0.09193 0.9416 0.9392 0.8193
0.09203 0.9745 0.9727 0.9931
0.09213 0.9859 0.9823 1.0621
0.09223 0.9877 0.9853 1.0615
0.09233 0.9152 0.9158 0.8828
0.09243 0.8588 0.8600 0.7148
0.09253 0.8750 0.8768 0.7226
0.09263 0.9043 0.9037 0.8018
0.09273 0.9098 0.9080 0.7821
0.09283 0.9109 0.9097 0.7880
0.09293 0.9181 0.9157 0.8078
0.09303 0.9260 0.9242 0.7929
0.09313 0.9277 0.9259 0.8516
0.09323 0.9103 0.9103 0.7706
0.09333 0.9301 0.9289 0.7928
0.09343 0.9434 0.9404 0.9338
0.09352 0.9403 0.9385 0.9055
0.09362 0.9445 0.9439 0.8168
0.09372 0.9559 0.9547 0.8768
0.09382 0.9476 0.9464 0.8145
0.09392 0.8792 0.8804 0.7460
0.09402 0.8924 0.8942 0.7394
0.09412 0.9295 0.9283 0.8168
0.09422 0.9296 0.9290 0.8049
0.09432 0.9289 0.9277 0.8138
0.09442 0.9445 0.9445 0.8816
0.09452 0.9475 0.9451 0.8276
0.09462 0.9644 0.9626 0.9968
0.09472 0.9781 0.9757 1.0123
0.09482 0.9697 0.9685 0.8540
0.09492 0.9110 0.9116 0.8169
0.09502 0.8750 0.8768 0.8540
0.09512 0.9397 0.9379 0.9955
0.09521 0.9445 0.9445 0.9931
0.09531 0.9452 0.9422 0.9932
0.09541 0.9487 0.9487 1.0027
0.09551 0.9511 0.9493 0.9931
0.09561 0.8864 0.8876 0.8630
0.09571 0.8534 0.8546 0.7965
0.09581 0.8546 0.8564 0.7970
0.09591 0.8528 0.8564 0.7964
0.09601 0.8570 0.8582 0.7988
0.09611 0.8558 0.8582 0.7983
0.09621 0.8570 0.8588 0.7994
0.09631 0.8576 0.8600 0.7970
0.09641 0.8582 0.8594 0.7983
0.09651 0.8582 0.8618 0.8006
0.09661 0.8582 0.8606 0.7994
0.09671 0.8594 0.8606 0.7982
0.09680 0.8618 0.8636 0.7995
0.09690 0.8612 0.8636 0.8000
0.09700 0.9115 0.9115 0.9289
0.09710 0.9463 0.9457 0.9871
0.09720 0.9488 0.9488 0.9980
0.09730 0.9229 0.9235 0.9211
0.09740 0.8666 0.8684 0.8006
0.09750 0.8606 0.8624 0.7982
0.09760 0.8618 0.8654 0.7971
0.09770 0.8654 0.8660 0.7964
0.09780 0.8720 0.8750 0.7976
0.09790 0.8786 0.8822 0.7629
0.09800 0.8876 0.8894 0.7928
0.09810 0.8978 0.8996 0.8060
0.09820 0.8960 0.8966 0.7412
0.09830 0.9032 0.9044 0.7467
0.09839 0.9037 0.9037 0.7496
0.09849 0.9193 0.9187 0.7598
0.09859 0.9301 0.9307 0.7724
0.09869 0.9314 0.9290 0.8456
0.09879 0.9307 0.9313 0.8228
0.09889 0.9583 0.9565 0.8246
0.09899 0.9235 0.9247 0.8330
0.09909 0.8708 0.8708 0.7701
0.09919 0.8972 0.8990 0.7748
0.09929 0.9313 0.9313 0.8012
0.09939 0.8642 0.8660 0.7443
0.09949 0.8588 0.8594 0.6831
0.09959 0.8678 0.8708 0.6933
0.09969 0.8768 0.8798 0.6981
0.09979 0.8804 0.8816 0.7029
0.09989 0.8888 0.8918 0.7724
0.09999 0.9223 0.9223 0.8336
0.10008 0.9637 0.9607 0.9499
0.10018 0.9884 0.9866 1.0220
0.10028 0.9373 0.9355 0.8672
0.10038 0.9265 0.9259 0.7994
0.10048 0.9283 0.9295 0.8102
0.10058 0.9350 0.9332 0.8133
0.10068 0.9307 0.9331 0.8420
0.10078 0.9445 0.9445 0.8318
0.10088 0.9386 0.9374 0.8235
0.10098 0.9457 0.9469 0.8318
0.10108 0.9487 0.9493 0.8318
0.10118 0.9511 0.9517 0.8288
0.10128 0.8936 0.8942 0.8121
0.10138 0.7274 0.7250 0.7256
0.10148 0.8318 0.8330 0.6933
0.10158 0.8546 0.8546 0.7496
0.10167 0.8618 0.8642 0.7401
0.10177 0.8678 0.8690 0.7154
0.10187 0.8696 0.8702 0.7034
0.10197 0.8744 0.8768 0.7244
0.10207 0.8780 0.8792 0.7497
0.10217 0.8786 0.8804 0.7220
0.10227 0.8432 0.8444 0.7076
0.10237 0.7167 0.7173 0.7023
0.10247 0.7184 0.7190 0.6993
0.10257 0.7232 0.7208 0.7070
0.10267 0.8714 0.8708 0.7832
0.10277 0.8870 0.8864 0.7887
0.10287 0.9403 0.9397 0.8150
0.10297 0.8888 0.8888 0.8000
0.10307 0.8954 0.8954 0.7982
0.10317 0.9602 0.9590 0.9374
0.10326 0.8528 0.8516 0.8840
0.10336 0.8930 0.8942 0.9031
0.10346 0.9373 0.9367 0.9139
0.10356 0.9272 0.9272 0.9350
0.10366 0.9085 0.9079 0.9865
0.10376 0.9373 0.9355 0.9805
0.10386 0.9668 0.9686 0.9710
0.10396 0.9829 0.9817 1.0135
0.10406 0.9337 0.9313 0.9583
0.10416 0.8660 0.8690 0.7952
0.10426 0.8702 0.8726 0.7431
0.10436 0.8720 0.8744 0.7202
0.10446 0.8906 0.8900 0.7736
0.10456 0.9109 0.9103 0.7808
0.10466 0.9104 0.9098 0.7869
0.10476 0.9151 0.9139 0.7832
0.10486 0.9037 0.9019 0.8462
0.10495 0.9175 0.9181 0.7838
0.10505 0.9206 0.9176 0.7965
0.10515 0.9247 0.9229 0.7928
0.10525 0.9259 0.9259 0.7946
0.10535 0.9386 0.9368 0.8300
0.10545 0.9187 0.9175 0.8396
0.10555 0.9361 0.9355 0.8012
0.10565 0.9673 0.9631 0.9001
0.10575 0.9494 0.9488 0.9140
0.10585 0.9535 0.9517 0.9397
0.10595 0.9565 0.9541 0.9553
0.10605 0.9103 0.9121 0.7676
0.10615 0.9086 0.9116 0.7737
0.10625 0.9301 0.9307 0.9277
0.10635 0.9829 0.9805 1.0117
0.10645 0.9559 0.9565 0.8702
0.10654 0.9734 0.9728 0.9818
0.10664 0.9499 0.9511 0.9325
0.10674 0.8912 0.8930 0.7322
0.10684 0.9206 0.9224 0.8240
0.10694 0.9325 0.9337 0.8204
0.10704 0.9373 0.9391 0.8270
0.10714 0.9445 0.9451 0.8246
0.10724 0.9560 0.9542 0.8276
0.10734 0.9613 0.9619 0.8204
0.10744 0.9661 0.9667 0.8102
0.10754 0.9295 0.9295 0.7742
0.10764 0.8984 0.8996 0.7713
0.10774 0.8504 0.8534 0.7916
0.10784 0.8576 0.8594 0.7976
0.10794 0.8528 0.8564 0.7946
0.10804 0.8636 0.8666 0.7953
0.10813 0.8564 0.8600 0.7862
0.10823 0.8654 0.8672 0.7970
0.10833 0.8678 0.8702 0.7995
0.10843 0.8648 0.8672 0.7994
0.10853 0.9187 0.9193 0.9259
0.10863 0.9529 0.9529 0.9979
0.10873 0.9536 0.9518 0.9950
0.10883 0.9553 0.9559 0.9991
0.10893 0.9013 0.9025 0.8672
0.10903 0.8750 0.8768 0.7832
0.10913 0.8816 0.8852 0.7503
0.10923 0.8810 0.8840 0.7298
0.10933 0.8828 0.8864 0.7484
0.10943 0.8984 0.8996 0.8090
0.10953 0.8972 0.8996 0.7911
0.10963 0.8942 0.8966 0.7838
0.10973 0.8900 0.8924 0.7502
0.10982 0.8918 0.8948 0.7515
0.10992 0.9043 0.9055 0.8126
0.11002 0.8642 0.8648 0.7934
0.11012 0.8648 0.8648 0.7676
0.11022 0.9404 0.9410 0.9674
0.11032 0.9769 0.9751 0.9487
0.11042 0.9589 0.9553 0.8840
0.11052 0.8408 0.8432 0.7148
0.11062 0.8504 0.8528 0.7005
0.11072 0.8624 0.8642 0.6993
0.11082 0.8714 0.8744 0.6921
0.11092 0.8726 0.8750 0.6939
0.11102 0.8762 0.8786 0.7155
0.11112 0.8672 0.8702 0.7820
0.11122 0.9385 0.9391 0.9991
0.11132 0.9356 0.9344 0.9800
0.11141 0.9457 0.9451 1.0483
0.11151 0.9847 0.9835 1.0699
0.11161 0.9547 0.9535 1.0693
0.11171 0.9788 0.9776 1.0909
0.11181 0.8552 0.8546 0.8864
0.11191 0.7340 0.7334 0.7100
0.11201 0.9109 0.9109 0.7994
0.11211 0.9224 0.9212 0.8031
0.11221 0.9343 0.9349 0.8150
0.11231 0.9529 0.9505 0.8336
0.11241 0.9781 0.9757 1.0477
0.11251 0.9812 0.9806 1.0484
0.11261 0.9727 0.9727 0.9595
0.11271 0.9637 0.9625 0.8864
0.11281 0.7917 0.7911 0.7563
0.11291 0.8414 0.8420 0.7196
0.11301 0.8600 0.8600 0.7580
0.11310 0.8612 0.8642 0.7376
0.11320 0.8672 0.8660 0.7437
0.11330 0.8684 0.8696 0.7214
0.11340 0.8684 0.8696 0.6969
0.11350 0.8756 0.8762 0.7502
0.11360 0.8762 0.8768 0.7101
0.11370 0.8810 0.8834 0.7034
0.11380 0.8900 0.8900 0.7742
0.11390 0.9265 0.9259 0.7862
0.11400 0.9218 0.9206 0.8300
0.11410 0.9295 0.9289 0.8162
0.11420 0.9325 0.9301 0.8108
0.11430 0.9362 0.9326 0.8187
0.11440 0.9391 0.9355 0.8240
0.11450 0.9427 0.9409 0.8150
0.11460 0.9577 0.9553 0.8306
0.11469 0.9548 0.9524 0.8774
0.11479 0.9727 0.9691 0.9577
0.11489 0.9727 0.9703 0.9457
0.11499 0.9691 0.9649 0.9997
0.11509 0.9770 0.9758 1.0166
0.11519 0.9913 0.9877 0.9337
0.11529 0.7892 0.7880 0.7502
0.11539 0.7208 0.7208 0.7082
0.11549 0.7257 0.7257 0.7059
0.11559 0.8756 0.8726 0.7784
0.11569 0.9277 0.9289 0.8144
0.11579 0.8762 0.8774 0.7911
0.11589 0.9367 0.9385 0.8276
0.11599 0.8948 0.8930 0.7940
0.11609 0.8432 0.8462 0.7742
0.11619 0.9488 0.9476 0.8270
0.11628 0.9265 0.9271 0.8090
0.11638 0.9277 0.9295 0.8252
0.11648 0.9283 0.9307 0.8240
0.11658 0.9254 0.9254 0.8235
0.11668 0.9079 0.9091 0.8558
0.11678 0.9361 0.9355 0.8108
0.11688 0.9313 0.9319 0.8108
0.11698 0.9644 0.9656 0.8408
0.11708 0.9469 0.9487 0.8576
0.11718 0.9469 0.9475 0.8204
0.11728 0.8936 0.8954 0.8007
0.11738 0.8636 0.8666 0.7856
0.11748 0.8666 0.8702 0.7934
0.11758 0.8828 0.8864 0.8060
0.11768 0.8858 0.8888 0.8073
0.11778 0.9001 0.9007 0.7850
0.11788 0.8774 0.8768 0.9379
0.11797 0.8900 0.8888 0.9427
0.11807 0.8918 0.8912 0.8492
0.11817 0.9289 0.9289 1.0381
0.11827 0.8864 0.8858 0.8750
0.11837 0.8660 0.8684 0.7934
0.11847 0.8690 0.8708 0.7455
0.11857 0.8738 0.8768 0.6939
0.11867 0.8756 0.8780 0.6987
0.11877 0.9236 0.9242 0.9032
0.11887 0.9241 0.9247 0.9037
0.11897 0.9487 0.9475 0.9931
0.11907 0.9577 0.9577 0.9787
0.11917 0.8822 0.8828 0.7779
0.11927 0.8822 0.8846 0.7316
0.11937 0.8834 0.8882 0.7166
0.11947 0.8852 0.8870 0.7388
0.11956 0.8846 0.8876 0.7581
0.11966 0.9025 0.9031 0.8156
0.11976 0.9325 0.9319 1.0345
0.11986 0.9415 0.9415 1.0051
0.11996 0.9566 0.9566 0.9860
0.12006 0.9349 0.9367 0.9403
0.12016 0.9547 0.9541 1.0171
0.12026 0.9644 0.9656 1.0094
0.12036 0.9631 0.9625 0.9871
0.12046 0.9187 0.9193 0.8534
0.12056 0.9007 0.9031 0.7454
0.12066 0.9188 0.9188 0.7869
0.12076 0.9271 0.9295 0.8192
0.12086 0.9313 0.9319 0.8204
0.12096 0.9343 0.9361 0.8186
0.12106 0.9434 0.9434 0.8270
0.12115 0.9613 0.9607 0.8396
0.12125 0.9715 0.9733 0.8438
0.12135 0.9877 0.9877 0.8996
0.12145 0.9620 0.9614 1.0532
0.12155 0.9757 0.9733 1.0555
0.12165 0.9769 0.9763 1.0591
0.12175 0.9806 0.9782 1.0639
0.12185 0.9859 0.9853 1.0615
0.12195 0.9955 0.9937 1.0825
0.12205 0.9637 0.9631 0.9055
0.12215 0.9596 0.9566 0.8894
0.12225 0.9811 0.9787 1.0051
0.12235 0.9865 0.9835 0.9019
0.12245 1.0159 1.0165 1.0765
0.12255 0.8618 0.8612 0.8252
0.12265 0.7460 0.7448 0.7340
0.12275 0.9265 0.9277 0.8594
0.12284 0.8600 0.8636 0.6939
0.12294 0.8684 0.8708 0.6879
0.12304 0.8738 0.8768 0.6933
0.12314 0.8726 0.8756 0.6945
0.12324 0.8774 0.8798 0.6969
0.12334 0.8768 0.8792 0.7070
0.12344 0.8792 0.8828 0.7010
0.12354 0.8840 0.8864 0.7064
0.12364 0.9260 0.9260 0.9626
0.12374 0.9493 0.9493 1.0651
0.12384 0.7328 0.7310 0.7166
0.12394 0.8780 0.8792 0.7424
0.12404 0.9110 0.9134 0.7803
0.12414 0.8822 0.8828 0.7100
0.12424 0.9169 0.9169 0.7622
0.12434 0.9487 0.9469 0.8084
0.12443 0.9536 0.9542 0.8726
0.12453 0.9775 0.9769 0.9913
0.12463 0.9697 0.9691 0.9451
0.12473 0.9932 0.9908 0.9824
0.12483 0.9751 0.9739 0.8462
0.12493 0.9571 0.9577 0.8252
0.12503 0.9518 0.9512 1.1053
0.12513 1.0081 1.0057 1.1364
0.12523 1.0105 1.0075 1.1322
0.12533 0.8744 0.8726 0.9517
0.12543 0.7586 0.7580 0.7082
0.12553 0.8402 0.8408 0.6975
0.12563 0.8552 0.8564 0.7376
0.12573 0.8595 0.8619 0.7173
0.12583 0.8642 0.8648 0.7388
0.12593 0.8666 0.8684 0.6933
0.12602 0.8870 0.8870 0.8084
0.12612 0.9067 0.9055 0.9277
0.12622 0.9121 0.9127 0.8972
0.12632 0.9109 0.9109 0.9025
0.12642 0.9447 0.9435 1.0028
0.12652 0.9643 0.9637 0.9829
0.12662 0.9295 0.9295 0.8924
0.12672 0.9025 0.9031 0.8096
0.12682 0.8762 0.8768 0.7226
0.12692 0.8774 0.8780 0.7262
0.12702 0.8774 0.8786 0.7466
0.12712 0.8786 0.8810 0.7034
0.12722 0.8805 0.8811 0.7473
0.12732 0.8846 0.8834 0.7322
0.12742 0.8870 0.8882 0.7532
0.12752 0.8900 0.8924 0.7376
0.12762 0.9223 0.9193 0.8186
0.12771 0.9307 0.9289 0.8702
0.12781 0.9367 0.9319 0.8756
0.12791 0.9387 0.9369 0.8193
0.12801 0.9427 0.9397 0.8252
0.12811 0.9487 0.9457 0.9289
0.12821 0.9511 0.9493 0.8846
0.12831 0.9625 0.9589 0.8942
0.12841 0.9583 0.9553 0.8216
0.12851 0.9763 0.9721 1.0657
0.12861 0.9733 0.9715 0.8966
0.12871 0.9897 0.9879 0.9195
0.12881 0.9619 0.9613 0.9391
0.12891 0.8582 0.8594 0.7772
0.12901 0.8612 0.8624 0.7802
0.12911 0.8576 0.8624 0.7820
0.12921 0.8654 0.8672 0.7820
0.12930 0.8624 0.8642 0.7820
0.12940 0.8649 0.8667 0.7821
0.12950 0.8648 0.8672 0.7808
0.12960 0.8678 0.8696 0.7838
0.12970 0.8702 0.8726 0.7916
0.12980 0.8756 0.8780 0.7988
0.12990 0.8762 0.8804 0.7982
0.13000 0.8762 0.8786 0.7502
0.13010 0.8768 0.8804 0.7232
0.13020 0.8787 0.8817 0.7527
0.13030 0.8810 0.8846 0.7562
0.13040 0.8756 0.8786 0.7250
0.13050 0.8924 0.8948 0.7910
0.13060 0.9007 0.9031 0.8048
0.13070 0.9949 0.9931 0.9007
0.13080 0.9613 0.9583 0.9283
0.13089 0.9387 0.9375 0.9489
0.13099 0.7220 0.7208 0.7100
0.13109 0.7244 0.7238 0.7112
0.13119 0.7238 0.7244 0.7118
0.13129 0.7268 0.7268 0.7154
0.13139 0.7850 0.7844 0.7946
0.13149 0.9061 0.9013 0.9625
0.13159 0.8612 0.8606 0.8954
0.13169 0.7593 0.7605 0.7155
0.13179 0.8780 0.8774 0.7670
0.13189 0.9049 0.9061 0.7946
0.13199 0.9253 0.9277 0.8192
0.13209 0.9229 0.9217 0.7964
0.13219 0.9505 0.9511 0.8360
0.13229 0.9253 0.9253 0.7982
0.13239 0.9261 0.9291 0.8205
0.13249 0.9481 0.9493 0.8330
0.13258 0.9481 0.9493 0.8306
0.13268 0.9673 0.9679 0.8462
0.13278 0.9613 0.9619 0.8330
0.13288 0.8750 0.8744 0.8762
0.13298 0.8786 0.8804 0.8972
0.13308 0.9205 0.9187 0.9751
0.13318 0.9513 0.9507 0.9951
0.13328 0.9205 0.9205 0.9289
0.13338 0.9493 0.9481 0.9937
0.13348 0.9529 0.9523 0.9925
0.13358 0.9217 0.9229 0.9247
0.13368 0.9595 0.9595 1.0039
0.13378 0.9289 0.9277 0.9325
0.13388 0.8709 0.8733 0.7419
0.13398 0.8702 0.8738 0.7154
0.13408 0.8738 0.8768 0.7190
0.13417 0.8744 0.8768 0.6975
0.13427 0.8762 0.8786 0.6987
0.13437 0.8768 0.8792 0.6981
0.13447 0.8786 0.8810 0.7244
0.13457 0.8804 0.8828 0.7436
0.13467 0.8805 0.8829 0.7497
0.13477 0.8834 0.8864 0.7916
0.13487 0.8846 0.8876 0.7274
0.13497 0.8870 0.8900 0.7538
0.13507 0.8918 0.8936 0.7256
0.13517 0.9229 0.9253 0.8144
0.13527 0.9397 0.9403 0.8294
0.13537 0.9465 0.9477 0.8283
0.13547 0.9517 0.9517 0.8228
0.13557 0.8570 0.8588 0.7178
0.13567 0.8696 0.8726 0.6921
0.13577 0.9235 0.9235 0.9193
0.13586 0.9487 0.9493 0.9595
0.13596 0.9469 0.9457 1.0291
0.13606 0.9541 0.9547 0.9781
0.13616 0.9273 0.9261 1.0082
0.13626 0.9295 0.9289 1.0057
0.13636 0.9337 0.9331 1.0021
0.13646 0.9211 0.9223 0.9967
0.13656 0.9379 0.9361 0.9991
0.13666 0.9463 0.9469 0.9907
0.13676 0.9235 0.9235 0.8948
0.13686 0.9513 0.9513 0.9891
0.13696 0.9445 0.9451 0.9943
0.13706 0.9445 0.9433 1.0015
0.13716 0.9691 0.9685 1.0393
0.13726 0.8780 0.8804 0.6993
0.13736 0.8780 0.8810 0.7004
0.13745 0.8768 0.8786 0.6969
0.13755 0.8618 0.8630 0.8024
0.13765 0.9609 0.9615 1.0850
0.13775 0.7796 0.7790 0.7352
0.13785 0.9187 0.9193 0.9355
